,조사연도,가구고유번호,수도권여부,가구주_성별코드,가구원수,노인가구코드,조손가구코드,한부모가구코드,다문화가구코드,장애인가구코드,교육정도_통합코드,동거코드,산업대분류코드,직업대분류코드,만연령,종사상지위코드,혼인상태코드,입주형태통합코드,전용면적규모코드,주택종류통합코드,부채보유여부,자산금액,부채금액,근로소득,사업소득,재산소득
98,2016,10601111,수도권,남자,6,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,H,4,40,고용원이 없는 자영업자,배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,4080,3500,0,1800,0
99,2016,10601121,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,P,9,72,상용근로자,배우자있음,월세,49.6㎡ 미만,단독주택,부채 미보유,600,0,2000,0,0
100,2016,10601131,수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,C,2,22,상용근로자,미혼,월세,49.6㎡ 미만,연립 및 다세대,부채 미보유,1800,0,2200,0,0
101,2016,10601141,수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,R,2,24,상용근로자,미혼,월세,49.6㎡ 미만,연립 및 다세대,부채 미보유,6120,0,1500,0,0
102,2016,10601151,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,G,9,36,상용근로자,미혼,월세,49.6㎡ 미만,연립 및 다세대,부채 미보유,3180,0,1500,0,0
103,2016,10601161,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,K,3,29,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,43286,0,9000,0,0
104,2016,11200151,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,N,9,58,임시.일용근로자,이혼,월세,49.6㎡ 미만,단독주택,부채 미보유,540,0,780,0,0
105,2016,11200171,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,N,9,68,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,62445,21040,3900,0,0
106,2016,11200181,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,G,9,63,임시.일용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 미보유,11730,0,450,0,0
107,2016,11200211,비수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,1인 가구,0,0,63,"기타(무직자, 가사, 학생 등)",사별,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 미보유,10148,0,0,0,0
108,2016,11200231,비수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,78,"기타(무직자, 가사, 학생 등)",사별,월세,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,1105,0,0,0,0
109,2016,11200241,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,0,0,41,"기타(무직자, 가사, 학생 등)",미혼,월세,49.6㎡ 미만,아파트,부채 미보유,610,0,2000,0,0
110,2016,11200251,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,같이 살고 있음,E,9,58,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,11320,500,3400,0,0
111,2016,11200261,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,7,32,상용근로자,미혼,전세,49.6㎡ 미만,단독주택,부채 미보유,7170,0,3800,0,0
112,2016,11200291,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,0,0,66,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,132.2㎡ 이상,단독주택,부채 보유,46026,1200,720,0,500
113,2016,11200301,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,P,2,53,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,135566,16310,9000,0,240
114,2016,11200331,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,7,44,임시.일용근로자,사별,월세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,1026,1000,2220,0,0
115,2016,11200351,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,2,40,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,40767,20950,9000,0,0
116,2016,11200371,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,0,0,69,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,42200,0,0,0,569
117,2016,11200381,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,J,2,41,고용원이 있는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,48287,22550,3000,7200,0
118,2016,11200391,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,G,5,58,임시.일용근로자,이혼,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,20400,0,4500,0,0
119,2016,11201101,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,3,47,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,160725,13540,6920,0,2160
120,2016,11201121,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,H,8,49,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,48100,15000,2400,6000,0
121,2016,11201161,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,5,41,고용원이 없는 자영업자,미혼,월세,49.6㎡ 미만,연립 및 다세대,부채 보유,2000,2572,0,1500,0
122,2016,11201171,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,L,2,50,고용원이 없는 자영업자,배우자있음,자기집,132.2㎡ 이상,기타,부채 보유,119657,12000,168,1500,6040
123,2016,11201181,수도권,여자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,I,4,62,고용원이 없는 자영업자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,57617,4000,7200,4800,360
124,2016,11201191,수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,P,2,25,상용근로자,미혼,월세,49.6㎡ 미만,단독주택,부채 보유,505,500,1000,0,0
125,2016,11201211,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,중학교 졸업,같이 살고 있음,F,9,62,임시.일용근로자,배우자있음,월세,49.6㎡ 미만,아파트,부채 미보유,520,0,1020,0,0
126,2016,11201311,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,8,46,고용원이 있는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,43734,35920,0,8000,0
127,2016,11201321,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,D,3,45,상용근로자,배우자있음,기타,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,5311,1500,9100,0,0
128,2016,11202141,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,S,2,58,상용근로자,배우자있음,기타,86.0㎡ ~ 132.2㎡ 미만,기타,부채 보유,640,200,4760,0,0
129,2016,11202151,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,N,3,50,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,66271,9050,3600,0,0
130,2016,11202191,수도권,여자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,G,5,49,상용근로자,이혼,월세,49.6㎡ 미만,단독주택,부채 보유,5364,20,7680,0,0
131,2016,11202341,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,5,43,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,41758,4990,4300,0,0
132,2016,11202371,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,J,3,54,상용근로자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 보유,59378,7000,15000,0,0
133,2016,11202391,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,5,47,고용원이 있는 자영업자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 보유,48888,19000,1400,2000,0
134,2016,11203111,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,69,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,132.2㎡ 이상,아파트,부채 미보유,92430,0,3600,0,0
135,2016,11203181,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,32,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,100100,1000,0,0,300
136,2016,11203321,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,M,1,46,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,83468,20200,4200,0,1920
137,2016,11203341,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,대학졸업 이상,같이 살고 있음,0,0,77,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,132.2㎡ 이상,아파트,부채 미보유,64600,0,0,0,0
138,2016,11203351,수도권,남자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,88,"기타(무직자, 가사, 학생 등)",사별,월세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 미보유,11500,0,0,0,0
139,2016,11203361,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,Q,3,45,상용근로자,미혼,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,39700,2000,3000,300,840
140,2016,11203371,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,N,9,51,임시.일용근로자,미혼,월세,49.6㎡ 미만,아파트,부채 보유,2501,830,1500,0,0
141,2016,11203381,수도권,여자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,P,4,48,상용근로자,이혼,월세,49.6㎡ 미만,아파트,부채 보유,1402,1940,1560,0,0
142,2016,11204121,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,1인 가구,0,0,65,"기타(무직자, 가사, 학생 등)",사별,월세,49.6㎡ 미만,아파트,부채 미보유,730,0,0,0,0
143,2016,11204131,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,N,9,55,상용근로자,배우자있음,월세,49.6㎡ 미만,아파트,부채 보유,11723,800,6240,1000,0
144,2016,11204171,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,P,2,56,상용근로자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 보유,326828,31000,9500,0,1080
145,2016,11500101,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,J,2,34,고용원이 없는 자영업자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 미보유,15764,0,3600,4400,0
146,2016,11500111,수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,Q,4,23,상용근로자,미혼,월세,49.6㎡ 미만,단독주택,부채 미보유,1652,0,1980,0,0
147,2016,11500141,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,K,3,41,상용근로자,배우자있음,전세,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,33692,3600,9000,0,0
148,2016,11500151,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,N,9,71,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 미보유,40695,0,2980,0,0
149,2016,11500161,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,0,0,63,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 미보유,79260,0,7000,0,0
150,2016,11500171,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,3,48,상용근로자,사별,월세,49.6㎡ 미만,단독주택,부채 미보유,9425,0,4200,0,15
151,2016,11500181,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,F,2,53,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,49229,15400,4200,2000,0
152,2016,11500191,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,1인 가구,0,0,66,"기타(무직자, 가사, 학생 등)",미혼,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,25202,0,0,0,0
153,2016,11501201,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,S,9,64,상용근로자,배우자있음,기타,49.6㎡ 미만,단독주택,부채 보유,44950,17000,1800,0,0
154,2016,11501261,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,대학졸업 이상,같이 살고 있음,0,0,31,"기타(무직자, 가사, 학생 등)",미혼,기타,86.0㎡ ~ 132.2㎡ 미만,연립 및 다세대,부채 보유,8335,6000,8000,9000,0
155,2016,11501291,비수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,따로 살고 있음(직장),0,0,73,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,109465,43600,0,0,3240
156,2016,11503301,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,2,41,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,68092,3000,9100,0,480
157,2016,11503331,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,O,4,55,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,23440,20,8640,0,0
158,2016,11503351,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,H,8,72,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,12490,300,0,4200,0
159,2016,11503361,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,M,2,37,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,37320,16620,4000,0,0
160,2016,11503381,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,1,48,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 미보유,71570,0,10700,0,0
161,2016,11600111,수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,J,2,24,상용근로자,미혼,월세,49.6㎡ 미만,단독주택,부채 미보유,3400,0,2500,0,0
162,2016,11600121,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,M,3,33,상용근로자,배우자있음,기타,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,16936,0,5100,0,0
